job_id,job_name,update_time,com_name,salary,workplace,job_exp,job_edu,job_rent,company_type,company_size,job_welfare,company_ind,job_info,job_type
52,Python开发工程师,12-12发布,广州启宏文化发展,5-7千,广州·越秀区,2年,本科,,国企 , 150-500人,,影视/媒体/艺术/文化传播,,
53,Python教员,12-12发布,广东百捷教育投资,7千-1.1万,广州·越秀区,2年,本科,,国企 , 150-500人,,教育/培训/院校,,
54,Python开发工程师,12-12发布,广州研方信息技术,4-8千,广州·越秀区,2年,本科,,国企 , 150-500人,,,,
55,Python开发工程师,12-13发布,广东触电传媒科技,1-1.5万,广州·越秀区,2年,本科,,国企 , 150-500人,,互联网/电子商务,,
56,python老师/少儿编程（10-15k）,12-11发布,童程童美教育集团,1-1.5万,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
57,Python开发,12-12发布,天盛供应链（广州）,4-5千,广州·越秀区,2年,本科,,国企 , 150-500人,,交通/运输/物流,,
58,Python数据分析助理,12-11发布,广州佳正科技信息,7-9千,广州·越秀区,2年,本科,,国企 , 150-500人,,互联网/电子商务,,
59,Python开发工程师,12-12发布,广东金鉴实验室科技,8千-1.6万,广州·越秀区,2年,本科,,国企 , 150-500人,,检测，认证,,
60,Python开发工程师,12-10发布,上海复深蓝软件,1.3-2.5万,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
61,Python数据专员/高薪双休,12-11发布,广州博锐信息技术,7-9千,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
62,Python数据专员/高薪双休,12-10发布,广州昊天互联网科技信息服务,7-9千,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
63,Python开发工程师,12-09发布,广州玖晔网络科技,1-2万,广州·越秀区,2年,本科,,国企 , 150-500人,,互联网/电子商务,,
64,Python开发工程师,12-09发布,广州绿字阳信息技术,7千-1.1万,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
65,Python开发工程师,12-10发布,匹格卡得（广州）信息咨询,6千-1.2万,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
66,Python开发工程师,12-09发布,上海复深蓝软件,1.5-3万,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
67,Python开发工程师,12-08发布,广州中隐丰约投资咨询,15-25万/年,广州·越秀区,2年,本科,,国企 , 150-500人,,金融/投资/证券,,
68,少儿编程老师(Python/java)/行业龙头有保障,12-07发布,童程童美教育集团,8千-1.5万,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
69,Python高级开发工程师,12-07发布,深圳市企企通科技,1.5-2.2万,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
70,Python教学研发,12-06发布,三七互娱,9千-1.4万,广州·越秀区,2年,本科,,国企 , 150-500人,,网络游戏,,
71,python研发工程师(J10832),12-04发布,广州嘉为科技,1-1.5万,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
72,Python开发工程师,12-03发布,广州嘉检医学检测,1.5-2万,广州·越秀区,2年,本科,,国企 , 150-500人,,制药/生物工程,,
73,python开发实习生,11-29发布,深圳市华富庆电子商务,6千-1万·13薪,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
74,测试开发Python,11-24发布,超音速人工智能科技,1-2万,广州·越秀区,2年,本科,,国企 , 150-500人,,仪器仪表/工业自动化,,
75,python研发工程师（自动化运维）(J10831),12-04发布,广州嘉为科技,1-1.8万,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
76,Python高级开发工程师,11-24发布,广州市景翔信息科技,1.8-2.5万,广州·越秀区,2年,本科,,国企 , 150-500人,,专业服务(咨询、人力资源、财会),,
77,Python/MATLAB量化分析师,11-23发布,广州佳利达私募证券投资管理,1-2万,广州·越秀区,2年,本科,,国企 , 150-500人,,金融/投资/证券,,
78,Python软件开发工程师,11-22发布,雷克软件系统（深圳）,1.5-2.2万,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
79,Python开发工程师,11-22发布,广州市正穗财税咨询,7-9千,广州·越秀区,2年,本科,,国企 , 150-500人,,专业服务(咨询、人力资源、财会),,
80,Python研发工程师(J10818),11-21发布,广州嘉为科技,1.2-1.8万,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
81,Python数据分析师,11-21发布,信必优(深圳)信息技术,1.5-2万,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
82,Python开发工程师,11-20发布,万宝盛华信息科技（上海）,1.3-2万,广州·越秀区,2年,本科,,国企 , 150-500人,,专业服务(咨询、人力资源、财会),,
83,软件工程师（C++/Python/go/lua）,11-18发布,广州巨辰信息科技,8千-1.3万,广州·越秀区,2年,本科,,国企 , 150-500人,,通信/电信运营、增值服务,,
84,python讲师/编程老师（初高中）,11-17发布,广州英荔教育科技,7千-1.2万,广州·越秀区,2年,本科,,国企 , 150-500人,,教育/培训/院校,,
85,Python,11-21发布,信必优(深圳)信息技术,1.5-2.5万,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
86,课程开发（熟悉Python语言）,11-18发布,广州万维视景科技,1.5-2万,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
87,编程讲师（c++/python）,11-11发布,广州图灵教育科技,1.2-2万,广州·越秀区,2年,本科,,国企 , 150-500人,,教育/培训/院校,,
88,Python开发,11-09发布,北京汉克时代科技,1.3-2.5万,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
89,Python/PySpark,11-21发布,信必优(深圳)信息技术,1.4-2万,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
90,python 编程老师,11-08发布,佛山市发现教育科技,0.8-1万,广州·越秀区,2年,本科,,国企 , 150-500人,,教育/培训/院校,,
91,飞控导航算法工程师,01-04发布,广州君腾航空科技,2-4万·15薪,广州·越秀区,2年,本科,,国企 , 150-500人,,航天/航空,,
92,自动化测试开发工程师,01-03发布,天翼物联科技,2-3万,广州·越秀区,2年,本科,,国企 , 150-500人,,通信/电信运营、增值服务,,
93,中高级测试工程师,01-04发布,广州市英特信息技术,8千-1.3万,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
94,数据开发工程师,01-04发布,恩士迅信息科技（中国）有限责任,1.2-2万·13薪,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
95,飞控控制算法工程师,01-04发布,广州君腾航空科技,2-4万·15薪,广州·越秀区,2年,本科,,国企 , 150-500人,,航天/航空,,
96,大数据分析师,01-04发布,宜通世纪科技,4-8千,广州·越秀区,2年,本科,,国企 , 150-500人,,通信/电信运营、增值服务,,
97,计算机视觉研究员,01-04发布,广州安必平医药科技,3-5万,广州·越秀区,2年,本科,,国企 , 150-500人,,制药/生物工程,,
98,AI算法工程师,01-04发布,广东德尔智慧科技,1-1.5万,广州·越秀区,2年,本科,,国企 , 150-500人,,多元化业务集团公司,,
99,自动化测试,01-03发布,HCL Technologies (Shanghai) Limited,1.5-2.5万,广州·越秀区,2年,本科,,国企 , 150-500人,,计算机软件,,
100,软件工程师,01-04发布,广东省羊城印刷,1.3-1.5万,广州·越秀区,2年,本科,,国企 , 150-500人,,印刷/包装/造纸,,
101,移动通信工程师,12-30发布,武汉千卉暖科技,7千-1万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,计算机软件,,
102,机器人技术支持工程师,01-04发布,遨博（江苏）机器人,1.5-2.5万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,仪器仪表/工业自动化,,
103,少儿编程老师,01-03发布,广州粤嵌通信科技,5-7千,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,教育/培训/院校,,
104,系统运维工程师,01-04发布,广州精科医学检验所,8千-1.1万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,,,
105,功能测试,01-04发布,广州纳诺科技,1-1.5万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,计算机软件,,
106,图像算法工程师,01-04发布,海华电子企业（中国）,1.4-2.5万·14薪,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,通信/电信/网络设备,,
107,自动化测试工程师,01-04发布,广州市本该信息技术有限责任,1.1-1.3万·13薪,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,互联网/电子商务,,
108,软件测试工程师,01-04发布,长视科技,6.5-9千,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,电子技术/半导体/集成电路,,
109,GPB and Wealth Risk Manager - HARMONY WPB RISK,12-22发布,汇丰环球客户服务(广东),2.5-3.5万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,金融/投资/证券,,
110,游戏客户端开发工程师,01-04发布,网易,2-4万·16薪,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,网络游戏,,
111,RPA实施开发工程师,01-04发布,奔腾达智数科技（广东）,6千-1万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,计算机软件,,
112,测试开发（六险一金+双休）,12-19发布,深圳市法本信息技术,1.3-1.5万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,计算机软件,,
113,性能测试工程师,12-23发布,吉赛尔人力资源顾问（大连）,3.5-4万/年,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,专业服务(咨询、人力资源、财会),,
114,资深数据分析师（商品）,01-04发布,广州汇创品牌咨询管理,1-2万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,计算机软件,,
115,算法工程师,12-29发布,广州紫为云科技,2-3万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,计算机软件,,
116,PMO专员,01-03发布,Alten China Limited,1.5-2.5万·13薪,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,计算机软件,,
117,ODOO工程师,12-30发布,中亿丰数字科技,1.5-2万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,互联网/电子商务,,
118,爬虫工程师,01-03发布,广东省国际工程咨询,20-30万/年,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,专业服务(咨询、人力资源、财会),,
119,AI应用工程师（计算机视觉方向）,01-04发布,广州市吉星信息科技,1.1-2万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,计算机硬件,,
120,爬虫开发工程师,12-29发布,骆驼服饰,8千-1.2万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,服装/纺织/皮革,,
121,网络与信息安全管理,01-04发布,中移互联网,2-3万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,通信/电信运营、增值服务,,
122,游戏技术开发,12-29发布,广州伦奇信息科技,6千-1万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,网络游戏,,
123,后端开发工程师,01-04发布,云舟生物科技（广州）,7千-1万·13薪,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,制药/生物工程,,
124,应用软件设计师(人工智能方向),01-04发布,广州海格通信集团,1.5-2.5万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,通信/电信/网络设备,,
125,数据分析师（20-28k）,12-30发布,广州幸福树科技,2-2.8万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,互联网/电子商务,,
126,IT工程师,01-03发布,本田汽车零部件制造,10-12万/年,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,汽车,,
127,爬虫工程师,12-20发布,广州广颖创网络科技,1.5-2万·13薪,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,互联网/电子商务,,
128,运维工程师,01-04发布,宜通世纪科技,8千-1.2万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,通信/电信运营、增值服务,,
129,数据分析师,12-21发布,厦门华商纵横物流投资,1.2-1.8万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,交通/运输/物流,,
130,图像算法工程师,12-08发布,广州虚拟动力网络技术,1.5-3万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,计算机软件,,
131,测试工程师,01-03发布,广州健新科技有限责任,8千-1.3万·13薪,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,计算机软件,,
132,Power Platform Developer,01-03发布,友邦资讯科技（广州）,1.3-2.6万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,计算机软件,,
133,技术支持工程师,12-30发布,瑞因生物科技（广州）,6千-1万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,医疗/护理/卫生,,
134,数据爬虫工程师,12-27发布,广州搜料信息技术,6千-1万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,互联网/电子商务,,
135,算法工程师（广研）,12-02发布,国机智能科技,15-20万/年,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,多元化业务集团公司,,
136,数据分析师（生产版块）,01-04发布,广州市鑫富塑胶,8千-1万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,多元化业务集团公司,,
137,车位探测算法工程师,11-30发布,广州勘帝德电子科技,1.8-3.6万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,汽车,,
138,数据分析师,12-12发布,上海宸山宸辰医疗美容门诊部,1.3-1.6万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,医疗/护理/卫生,,
139,自动化测试,01-04发布,广州纳诺科技,1-1.5万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,计算机软件,,
140,数据员,01-04发布,广州童心服饰,5-8千,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,服装/纺织/皮革,,
141,数据工程师,01-04发布,广州市伟圣实业,7千-1.2万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,政府/公共事业,,
142,数据工程师,01-04发布,深圳顺络电子,1-2万·14薪,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,电子技术/半导体/集成电路,,
143,手游服务端开发工程师,01-04发布,汉堂软件工程（上海）,9千-1.3万·13薪,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,计算机服务(系统、数据服务、维修),,
144,少儿编程老师,01-04发布,合景教育集团,6千-1万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,教育/培训/院校,,
145,数据分析师,01-04发布,广州市科进计算机技术,7千-1.2万·13薪,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,计算机软件,,
146,AI算法工程师（图像）,01-04发布,中邮消费金融,2-4万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,金融/投资/证券,,
147,数据采集员（双休+13薪）,12-31发布,深圳市中普传媒,7千-1.1万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,互联网/电子商务,,
148,游戏测试工程师,01-04发布,汉堂软件工程（上海）,8千-1.3万·13薪,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,计算机服务(系统、数据服务、维修),,
